FID,r__2005
0,266.722778320312500
1,318.922363281250000
2,553.921813964843750
3,986.820251464843750
4,148.399765014648438
5,186.079330444335938
6,242.832153320312500
7,155.937728881835938
8,197.510070800781250
9,470.155578613281250
10,533.222961425781250
11,300.996643066406250
12,119.846038818359375
13,83.564224243164062
14,99.134857177734375
15,89.098236083984375
16,122.196723937988281
17,113.248466491699219
18,131.824981689453125
19,147.091979980468750
20,150.144744873046875
21,161.075256347656250
22,161.502685546875000
23,144.539413452148438
24,162.599975585937500
25,292.984466552734375
26,297.702850341796875
27,145.759277343750000
28,117.125534057617188
29,125.862693786621094
30,125.554145812988281
31,134.188903808593750
32,149.669845581054688
33,166.366912841796875
34,205.711441040039062
35,275.371612548828125
36,175.242584228515625
37,151.733947753906250
38,134.724624633789062
39,145.416244506835938
40,152.908615112304688
41,134.333541870117188
42,118.191459655761719
43,123.522300720214844
44,131.404373168945312
45,137.907424926757812
46,153.211410522460938
47,167.517944335937500
48,243.048202514648438
49,368.684844970703125
50,201.533111572265625
51,135.535491943359375
52,128.440780639648438
53,125.448196411132812
54,140.812850952148438
55,93.139938354492188
56,123.481887817382812
57,126.153083801269531
58,139.028976440429688
59,147.633239746093750
60,158.975357055664062
61,168.180709838867188
62,207.998168945312500
63,309.525421142578125
64,207.320861816406250
65,143.291091918945312
66,131.995574951171875
67,121.664855957031250
68,107.350791931152344
69,122.847953796386719
70,127.312179565429688
71,128.618453979492188
72,146.702194213867188
73,161.756362915039062
74,171.094207763671875
75,177.384109497070312
76,192.319564819335938
77,323.980407714843750
78,287.435943603515625
79,146.387374877929688
80,139.293502807617188
81,135.464645385742188
82,93.444221496582031
83,124.977340698242188
84,125.932945251464844
85,130.827072143554688
86,146.479141235351562
87,164.961715698242188
88,193.205459594726562
89,188.759506225585938
90,179.734313964843750
91,219.202285766601562
92,203.150436401367188
93,170.910034179687500
94,163.704284667968750
95,154.026351928710938
96,122.905914306640625
97,125.442138671875000
98,132.843399047851562
99,140.126266479492188
100,163.842895507812500
101,203.518753051757812
102,188.218536376953125
103,171.429870605468750
104,251.929931640625000
105,388.313781738281250
106,425.104644775390625
107,238.458526611328125
108,157.507019042968750
109,99.510528564453125
110,114.234565734863281
111,126.784347534179688
112,126.306434631347656
113,137.978012084960938
114,152.671920776367188
115,158.514785766601562
116,152.159393310546875
117,141.414535522460938
118,239.793212890625000
119,548.484741210937500
120,458.940673828125000
121,226.809463500976562
122,153.883895874023438
123,124.722404479980469
124,77.480155944824219
125,54.134654998779297
126,114.866455078125000
127,76.668457031250000
128,111.407150268554688
129,134.267074584960938
130,131.344253540039062
131,140.752258300781250
132,153.502151489257812
133,175.776855468750000
134,166.674682617187500
135,153.150299072265625
136,196.184387207031250
137,328.011260986328125
138,257.131744384765625
139,163.826843261718750
140,142.085296630859375
141,117.851310729980469
142,102.627311706542969
143,66.491249084472656
144,264.395477294921875
145,128.972564697265625
146,64.885063171386719
147,59.651355743408203
148,128.166458129882812
149,139.487350463867188
150,137.609695434570312
151,140.675506591796875
152,152.357849121093750
153,173.679595947265625
154,148.593750000000000
155,133.829986572265625
156,154.419586181640625
157,165.189163208007812
158,154.375534057617188
159,151.021347045898438
160,116.389358520507812
161,92.976333618164062
162,95.236465454101562
163,220.752365112304688
164,72.083259582519531
165,77.956779479980469
166,79.567985534667969
167,64.594451904296875
168,129.708374023437500
169,138.292587280273438
170,137.041442871093750
171,147.814361572265625
172,149.412567138671875
173,153.144287109375000
174,144.056091308593750
175,145.057373046875000
176,147.326354980468750
177,142.460006713867188
178,138.617446899414062
179,130.422180175781250
180,97.886299133300781
181,82.020515441894531
182,90.822105407714844
183,67.061332702636719
184,62.866493225097656
185,74.992729187011719
186,76.157791137695312
187,62.314109802246094
188,107.157157897949219
189,138.574188232421875
190,138.353225708007812
191,146.671630859375000
192,152.917510986328125
193,144.748199462890625
194,162.663818359375000
195,194.897598266601562
196,175.302886962890625
197,145.062347412109375
198,126.981391906738281
199,117.706756591796875
200,99.944671630859375
201,88.259757995605469
202,91.176551818847656
203,58.795581817626953
204,58.422027587890625
205,60.062442779541016
206,61.138900756835938
