FID,r__2014
0,292.212158203125000
1,443.650482177734375
2,780.369140625000000
3,1328.211181640625000
4,171.562957763671875
5,208.118881225585938
6,244.370025634765625
7,246.941436767578125
8,379.431549072265625
9,1058.557006835937500
10,1268.175903320312500
11,477.001495361328125
12,165.496994018554688
13,137.695220947265625
14,147.473999023437500
15,106.248504638671875
16,187.468154907226562
17,153.401458740234375
18,180.411468505859375
19,171.793991088867188
20,164.098922729492188
21,180.579101562500000
22,187.128311157226562
23,221.773880004882812
24,343.187561035156250
25,645.598327636718750
26,660.569519042968750
27,257.570495605468750
28,203.017486572265625
29,219.537185668945312
30,209.250961303710938
31,221.031387329101562
32,234.012893676757812
33,249.798889160156250
34,248.822158813476562
35,300.253417968750000
36,196.199096679687500
37,168.757690429687500
38,184.055236816406250
39,271.894592285156250
40,246.227981567382812
41,199.600418090820312
42,201.583450317382812
43,209.950271606445312
44,221.784469604492188
45,248.228775024414062
46,243.091232299804688
47,303.480468750000000
48,512.524353027343750
49,449.908752441406250
50,222.942932128906250
51,160.048645019531250
52,172.060836791992188
53,184.435684204101562
54,180.553894042968750
55,147.938842773437500
56,211.799484252929688
57,220.105072021484375
58,273.930908203125000
59,377.228637695312500
60,283.652832031250000
61,287.884521484375000
62,329.024414062500000
63,324.170776367187500
64,240.737411499023438
65,183.716094970703125
66,165.986267089843750
67,165.856613159179688
68,148.701828002929688
69,202.361831665039062
70,225.139953613281250
71,233.413955688476562
72,290.251403808593750
73,365.554077148437500
74,306.734100341796875
75,335.476806640625000
76,346.278808593750000
77,437.849945068359375
78,438.112945556640625
79,216.072738647460938
80,173.864547729492188
81,169.640548706054688
82,128.810577392578125
83,209.042465209960938
84,217.201828002929688
85,255.109924316406250
86,296.355285644531250
87,417.867462158203125
88,439.683654785156250
89,375.738800048828125
90,375.787628173828125
91,397.578674316406250
92,464.227996826171875
93,414.270782470703125
94,225.690078735351562
95,198.355270385742188
96,213.110885620117188
97,225.812301635742188
98,248.933517456054688
99,277.139617919921875
100,304.528015136718750
101,428.426330566406250
102,381.949035644531250
103,311.376068115234375
104,706.453125000000000
105,1139.249511718750000
106,1156.939208984375000
107,532.492675781250000
108,260.200866699218750
109,126.041160583496094
110,176.513061523437500
111,225.692932128906250
112,241.355468750000000
113,348.107360839843750
114,320.089355468750000
115,293.233428955078125
116,285.853302001953125
117,289.453277587890625
118,628.337402343750000
119,1577.770874023437500
120,1234.634277343750000
121,457.950927734375000
122,200.522399902343750
123,155.912994384765625
124,98.282051086425781
125,68.343574523925781
126,109.109970092773438
127,84.115913391113281
128,159.711685180664062
129,222.836517333984375
130,248.257766723632812
131,313.995910644531250
132,309.096771240234375
133,356.271789550781250
134,365.012512207031250
135,403.216522216796875
136,522.684814453125000
137,839.022949218750000
138,509.098846435546875
139,235.309036254882812
140,172.492355346679688
141,154.258209228515625
142,137.639144897460938
143,94.893348693847656
144,209.122024536132812
145,123.282920837402344
146,88.472511291503906
147,82.555671691894531
148,195.866546630859375
149,238.160369873046875
150,254.346496582031250
151,260.303558349609375
152,285.173309326171875
153,434.886047363281250
154,414.515136718750000
155,319.096130371093750
156,457.591308593750000
157,284.836395263671875
158,187.130432128906250
159,180.756378173828125
160,155.722732543945312
161,139.559722900390625
162,134.460983276367188
163,183.482574462890625
164,114.818908691406250
165,110.871513366699219
166,121.786766052246094
167,92.279083251953125
168,192.346160888671875
169,227.515228271484375
170,242.600830078125000
171,271.856903076171875
172,278.333923339843750
173,308.470855712890625
174,289.792205810546875
175,302.456237792968750
176,337.932861328125000
177,218.002426147460938
178,166.891159057617188
179,168.485900878906250
180,145.697830200195312
181,129.694244384765625
182,130.916213989257812
183,94.829170227050781
184,92.242942810058594
185,108.956787109375000
186,119.795890808105469
187,88.938926696777344
188,158.315597534179688
189,226.999618530273438
190,239.977157592773438
191,262.407318115234375
192,262.396057128906250
193,270.164459228515625
194,325.186187744140625
195,519.258056640625000
196,404.143981933593750
197,214.622360229492188
198,163.985488891601562
199,162.663421630859375
200,148.379776000976562
201,135.705154418945312
202,129.170913696289062
203,93.287490844726562
204,89.268562316894531
205,92.224815368652344
206,95.386116027832031
207,84.738327026367188
208,163.889556884765625
209,257.829986572265625
210,275.661163330078125
211,289.312377929687500
212,280.516418457031250
213,328.323730468750000
214,447.237976074218750
215,659.497436523437500
216,370.791534423828125
217,264.586486816406250
218,172.371856689453125
219,153.867828369140625
220,150.817321777343750
221,145.349990844726562
222,131.721588134765625
223,127.223670959472656
224,106.985893249511719
225,116.846893310546875
226,105.851097106933594
227,88.986488342285156
228,87.481918334960938
229,79.133216857910156
230,193.570968627929688
231,242.064941406250000
232,265.454559326171875
233,395.319458007812500
234,383.194885253906250
235,414.025787353515625
236,577.011779785156250
237,729.856628417968750
238,471.236022949218750
239,260.303833007812500
240,165.033981323242188
241,134.366867065429688
242,137.906280517578125
243,144.837860107421875
244,135.060882568359375
245,156.681289672851562
246,224.565063476562500
247,170.763854980468750
248,145.554000854492188
249,96.163871765136719
250,117.569091796875000
251,106.232391357421875
252,91.878082275390625
253,82.455856323242188
254,82.073532104492188
255,138.895355224609375
256,157.101806640625000
257,123.201538085937500
258,129.427139282226562
259,147.598007202148438
260,143.974456787109375
261,131.629440307617188
262,186.283782958984375
263,402.659332275390625
264,242.183181762695312
265,163.198120117187500
266,153.247177124023438
267,156.122543334960938
268,182.130035400390625
269,158.507095336914062
270,159.111724853515625
271,203.359451293945312
272,178.341049194335938
273,168.361450195312500
274,138.267089843750000
275,153.492324829101562
276,89.501617431640625
277,94.134849548339844
278,96.057067871093750
279,95.150230407714844
280,82.248550415039062
281,83.429100036621094
282,85.438713073730469
283,93.553352355957031
284,102.733528137207031
285,102.989364624023438
286,100.229125976562500
287,107.327026367187500
288,113.497070312500000
289,154.941650390625000
290,268.068847656250000
291,193.433044433593750
292,210.402206420898438
293,196.300064086914062
294,173.206832885742188
295,186.032409667968750
296,157.231155395507812
297,174.466476440429688
298,212.061431884765625
299,164.222640991210938
300,175.196960449218750
301,171.231979370117188
302,137.419143676757812
303,98.661949157714844
304,80.679534912109375
305,88.492248535156250
306,92.112838745117188
307,89.552253723144531
308,84.460792541503906
309,83.585487365722656
310,84.653114318847656
311,96.613647460937500
312,122.141845703125000
313,121.572120666503906
314,94.008384704589844
315,95.692619323730469
316,110.355827331542969
317,131.494003295898438
318,344.241790771484375
319,238.702850341796875
320,297.883575439453125
321,240.555953979492188
322,193.398345947265625
323,185.791534423828125
324,162.431701660156250
325,177.034667968750000
326,217.743591308593750
327,171.788131713867188
328,262.319030761718750
329,234.618026733398438
330,153.500015258789062
331,179.847869873046875
332,173.517517089843750
333,104.538749694824219
334,96.843421936035156
335,104.719551086425781
336,96.185127258300781
337,107.736427307128906
338,92.793601989746094
339,76.991302490234375
340,78.555175781250000
341,89.818214416503906
342,92.348762512207031
343,95.135620117187500
344,95.278755187988281
345,96.851799011230469
346,109.869392395019531
347,263.081024169921875
348,534.657043457031250
349,443.908203125000000
350,222.676300048828125
351,204.932525634765625
352,198.635025024414062
353,191.424636840820312
354,164.332107543945312
355,166.334426879882812
356,162.916717529296875
357,155.438232421875000
358,214.682876586914062
359,257.494537353515625
360,171.154830932617188
361,165.714508056640625
362,137.548950195312500
363,174.239028930664062
364,132.552825927734375
365,153.528961181640625
366,210.017150878906250
367,109.789916992187500
368,150.771926879882812
369,108.153694152832031
370,82.483032226562500
371,89.319442749023438
372,125.985885620117188
373,105.848892211914062
374,94.434471130371094
375,90.882675170898438
376,112.884963989257812
377,188.854553222656250
378,379.845764160156250
379,635.070312500000000
380,429.335784912109375
381,196.573089599609375
382,194.786376953125000
383,221.234420776367188
384,227.612243652343750
385,174.582092285156250
386,160.355422973632812
387,159.108016967773438
388,160.465118408203125
389,228.323745727539062
390,254.520675659179688
391,258.201751708984375
392,150.954513549804688
393,130.509765625000000
394,155.784423828125000
395,149.351760864257812
396,154.704788208007812
397,149.395599365234375
398,187.417587280273438
399,139.000686645507812
400,113.768539428710938
401,93.882354736328125
402,81.848739624023438
403,94.767723083496094
404,135.856124877929688
405,97.446861267089844
406,83.228355407714844
407,141.586288452148438
408,195.974563598632812
409,215.784011840820312
410,502.434783935546875
411,1536.402709960937500
412,1030.450439453125000
413,283.838897705078125
414,204.376312255859375
415,237.689788818359375
416,243.714202880859375
417,180.947448730468750
418,161.507583618164062
419,161.055938720703125
420,169.334640502929688
421,224.621154785156250
422,283.033020019531250
423,273.212554931640625
424,153.619827270507812
425,166.414596557617188
426,116.231391906738281
427,143.023132324218750
428,145.875000000000000
429,141.318557739257812
430,143.180740356445312
431,121.929336547851562
432,112.023422241210938
433,123.521934509277344
434,109.088432312011719
435,89.868354797363281
436,81.393722534179688
437,101.864906311035156
438,95.231925964355469
439,86.582527160644531
440,83.901901245117188
441,88.511611938476562
442,130.953475952148438
443,202.645156860351562
444,639.409179687500000
445,1701.059204101562500
446,969.346984863281250
447,366.924987792968750
448,205.870376586914062
449,198.561859130859375
450,191.486358642578125
451,165.312316894531250
452,156.657653808593750
453,189.407531738281250
454,209.559234619140625
455,194.257110595703125
456,249.439132690429688
457,364.743560791015625
458,194.176452636718750
459,189.759460449218750
460,118.250595092773438
461,119.158515930175781
462,116.942596435546875
463,117.054862976074219
464,131.658294677734375
465,150.119247436523438
466,104.239913940429688
467,120.264007568359375
468,140.662551879882812
469,123.633781433105469
470,102.557632446289062
471,89.822036743164062
472,142.305770874023438
473,106.480216979980469
474,88.248359680175781
475,85.587966918945312
476,90.744735717773438
477,98.163978576660156
478,152.272308349609375
479,464.446777343750000
480,981.331359863281250
481,532.070556640625000
482,226.401840209960938
483,190.390899658203125
484,184.444290161132812
485,176.314865112304688
486,150.362014770507812
487,158.299026489257812
488,192.327178955078125
489,213.459808349609375
490,189.667984008789062
491,196.973831176757812
492,256.384582519531250
493,184.596649169921875
494,141.396438598632812
495,275.593994140625000
496,143.723022460937500
497,116.548835754394531
498,117.717147827148438
499,114.777961730957031
500,121.922164916992188
501,143.388244628906250
502,166.941741943359375
503,129.560958862304688
504,136.660812377929688
505,143.470397949218750
506,122.100410461425781
507,123.847900390625000
508,129.780426025390625
509,184.337326049804688
510,131.402755737304688
511,91.889556884765625
512,88.061820983886719
513,90.533454895019531
514,98.871932983398438
515,173.307617187500000
516,381.973663330078125
517,541.024230957031250
518,374.575317382812500
519,260.662841796875000
520,235.251296997070312
521,193.082641601562500
522,181.122436523437500
523,159.423583984375000
524,156.994857788085938
525,159.886260986328125
526,166.465454101562500
527,179.832550048828125
528,183.652816772460938
529,176.314697265625000
530,181.245605468750000
531,167.135498046875000
532,195.388168334960938
533,276.357421875000000
534,273.057281494140625
535,240.328659057617188
536,214.872528076171875
537,277.542022705078125
538,248.066146850585938
539,153.316894531250000
540,137.801528930664062
541,159.951553344726562
542,133.918182373046875
543,120.206344604492188
544,112.142272949218750
545,132.569107055664062
546,236.681686401367188
547,200.885452270507812
548,182.215927124023438
549,108.089820861816406
550,95.150749206542969
551,121.863204956054688
552,150.248794555664062
553,209.526794433593750
554,339.120269775390625
555,656.619628906250000
556,443.632659912109375
557,325.065490722656250
558,265.978881835937500
559,200.146331787109375
560,183.282455444335938
561,164.653869628906250
562,156.532913208007812
563,164.355545043945312
564,179.543487548828125
565,183.289428710937500
566,187.405715942382812
567,176.925170898437500
568,171.452102661132812
569,164.146163940429688
570,105.748939514160156
571,204.297698974609375
572,254.982696533203125
573,245.964859008789062
574,227.893768310546875
575,233.550506591796875
576,253.385574340820312
577,294.719787597656250
578,281.041015625000000
579,162.546783447265625
580,138.745544433593750
581,172.199569702148438
582,151.849411010742188
583,123.529930114746094
584,158.591186523437500
585,251.969512939453125
586,214.913787841796875
587,190.102432250976562
588,161.677032470703125
589,154.155929565429688
590,163.559555053710938
591,170.943923950195312
592,207.019775390625000
593,252.632247924804688
594,393.359100341796875
595,233.333389282226562
596,237.516876220703125
597,192.892715454101562
598,178.550506591796875
599,167.632873535156250
600,158.448196411132812
601,152.848266601562500
602,162.151443481445312
603,186.940856933593750
604,199.504989624023438
605,187.158370971679688
606,182.738403320312500
607,174.073028564453125
608,165.577224731445312
609,136.710800170898438
610,304.601867675781250
611,233.803878784179688
612,212.645156860351562
613,205.569702148437500
614,254.905075073242188
615,277.989807128906250
616,288.791900634765625
617,244.419433593750000
618,293.224548339843750
619,271.360504150390625
620,234.644042968750000
621,231.366043090820312
622,323.911529541015625
623,215.042800903320312
624,154.817855834960938
625,168.973083496093750
626,165.846817016601562
627,418.251800537109375
628,576.565673828125000
629,443.273651123046875
630,207.781280517578125
631,181.658264160156250
632,178.888809204101562
633,173.559600830078125
634,192.692535400390625
635,199.158996582031250
636,212.585861206054688
637,327.354675292968750
638,242.045455932617188
639,203.328002929687500
640,183.851669311523438
641,175.223037719726562
642,162.303436279296875
643,147.713592529296875
644,152.034545898437500
645,157.868820190429688
646,183.669799804687500
647,284.648895263671875
648,274.222320556640625
649,193.356552124023438
650,185.257354736328125
651,168.523361206054688
652,149.195480346679688
653,369.720123291015625
654,296.756042480468750
655,233.427932739257812
656,281.354125976562500
657,293.333068847656250
658,267.373352050781250
659,270.792388916015625
660,310.051635742187500
661,248.926147460937500
662,240.234924316406250
663,244.070693969726562
664,219.975875854492188
665,223.905181884765625
666,249.035903930664062
667,181.794219970703125
668,148.661392211914062
669,172.297790527343750
670,255.972869873046875
671,1202.984741210937500
672,1195.261962890625000
673,511.893585205078125
674,268.932525634765625
675,228.121047973632812
676,184.156738281250000
677,194.177352905273438
678,189.497680664062500
679,185.517822265625000
680,202.907669067382812
681,248.910507202148438
682,333.661804199218750
683,274.214050292968750
684,184.955413818359375
685,161.240158081054688
686,152.328521728515625
687,150.423751831054688
688,158.295898437500000
689,160.866134643554688
690,178.343338012695312
691,299.054077148437500
692,280.762512207031250
693,221.629196166992188
694,271.399444580078125
695,186.872131347656250
696,168.335403442382812
697,135.714736938476562
698,288.551574707031250
699,319.658111572265625
700,338.021240234375000
701,304.247924804687500
702,374.893035888671875
703,268.235900878906250
704,257.322204589843750
705,243.301223754882812
706,257.934051513671875
707,295.928405761718750
708,263.689971923828125
709,245.763244628906250
710,244.680007934570312
711,241.490676879882812
712,248.598632812500000
713,268.373077392578125
714,214.403823852539062
715,747.846984863281250
716,2047.440063476562500
717,1105.239013671875000
718,502.098785400390625
719,475.179870605468750
720,353.696044921875000
721,215.682983398437500
722,211.919799804687500
723,197.160888671875000
724,204.813339233398438
725,365.391418457031250
726,456.778564453125000
727,251.389907836914062
728,210.055770874023438
729,182.521438598632812
730,160.007049560546875
731,152.056640625000000
732,149.291732788085938
733,147.926864624023438
734,159.512466430664062
735,169.622512817382812
736,183.291564941406250
737,186.543960571289062
738,207.108413696289062
739,254.518981933593750
740,222.247848510742188
741,179.501663208007812
742,148.086502075195312
743,186.072631835937500
744,306.063201904296875
745,350.952026367187500
746,419.682525634765625
747,298.176116943359375
748,292.850494384765625
749,271.676849365234375
750,301.372558593750000
751,246.614334106445312
752,300.928375244140625
753,437.088623046875000
754,304.968444824218750
755,265.049530029296875
756,284.092102050781250
757,240.662658691406250
758,265.459930419921875
759,395.294464111328125
760,464.763854980468750
761,1623.952026367187500
