FID,r__2004
565,67.58891296
566,68.56401062
567,68.709198
568,70.09011078
569,63.79177094
570,66.6346817
571,131.0598907
572,142.2251434
573,140.8302307
574,124.9777527
575,119.4117279
576,112.637764
577,105.929451
578,91.06061554
579,79.07801819
580,82.46681213
581,87.36239624
582,90.30220032
583,86.87228394
584,97.85778046
585,142.5474854
586,124.1628571
587,103.2369461
588,81.42317963
589,69.95239258
590,70.16558075
591,69.20516968
592,72.26755524
593,83.35823059
594,109.2198486
595,75.48583221
596,63.9025383
597,61.82787704
598,59.18886566
599,47.46691895
600,43.22856903
601,43.25337601
602,50.69167709
603,70.45755768
604,75.49452209
605,78.77368164
606,74.01804352
607,69.54410553
608,63.69803238
609,72.59592438
610,297.757782
611,208.7323151
612,166.6815491
613,147.5003815
614,144.565567
615,143.2706146
616,146.4103699
617,135.8985138
618,120.5076675
619,103.9040756
620,104.7404404
621,97.01967621
622,124.1668777
623,118.8144836
624,92.51914978
625,94.84983063
626,89.74101257
627,146.8780823
628,222.232666
629,201.2839203
630,106.9324036
631,93.22777557
632,87.37680054
633,75.58319092
634,58.03682327
635,65.92021942
636,77.26254272
637,86.76113892
638,68.90916443
639,62.75674438
640,56.48327255
641,53.19250107
642,44.63275528
643,41.3515625
644,44.31318283
645,52.00969696
646,62.78087997
647,121.354187
648,118.5989304
649,75.11529541
650,72.3793335
651,64.57097626
652,63.6392746
653,329.8711853
654,240.52034
655,182.3688049
656,196.8115692
657,177.7318268
658,157.0371704
659,152.1263885
660,174.8822021
661,147.7864227
662,119.8253937
663,113.9700089
664,112.6582489
665,107.6279144
666,127.7072601
667,124.8467712
668,113.985733
669,92.1492157
670,137.4317322
671,361.3755493
672,253.2932281
673,154.772644
674,118.2897415
675,108.6853104
676,93.9658432
677,78.3164978
678,68.09513092
679,59.56925201
680,69.69652557
681,88.06876373
682,90.93226624
683,79.60858917
684,53.61540222
685,48.48004532
686,42.87115479
687,40.73991394
688,44.64364243
689,52.08606339
690,60.72917175
691,126.2068939
692,125.8915634
693,71.80358124
694,65.11448669
695,58.67884445
696,54.67459106
697,66.46582031
698,214.6265259
699,247.4570465
700,278.210083
701,208.811264
702,169.1881409
703,136.1926422
704,138.5822144
705,135.4371033
706,152.8989105
707,168.5895996
708,138.6550903
709,122.2785187
710,109.4317474
711,128.1556549
712,166.5522156
713,169.4203033
714,135.8448181
715,435.0266724
716,705.44104
717,336.7361755
718,131.3059082
719,155.2120056
720,149.4703827
721,91.22663116
722,69.67678833
723,63.60910416
724,68.02674103
725,114.5521393
726,113.5755234
727,68.99126434
728,65.76551056
729,54.16357803
730,48.22012329
731,42.53297806
732,40.53229904
733,40.80757904
734,48.66388702
735,57.03886032
736,74.18452454
737,80.85095215
738,71.80161285
739,53.35982132
740,50.1841507
741,56.78272629
742,49.72467804
743,156.2309723
744,203.6759644
745,265.5365601
746,328.0856628
747,216.1370392
748,180.3624878
749,149.585556
750,144.6887512
751,129.0739136
752,190.9162598
753,244.1806183
754,157.5386658
755,121.2735825
756,112.3157501
757,120.5592728
758,146.788269
759,182.4427032
760,249.5590668
761,748.9456177
762,829.1325073
763,420.181366
764,132.4207153
765,179.8290863
766,197.1226044
767,91.93237305
768,64.99624634
769,63.53189468
770,82.80036163
771,169.7124786
772,110.5059814
773,62.27341461
774,57.06920624
775,52.07504654
776,51.4189949
777,47.22740936
778,43.32290268
779,40.44412994
780,43.19790649
781,51.06031418
782,64.08071136
783,70.37570953
784,66.67437744
785,54.58624649
786,45.22882462
787,51.03309631
788,45.48448563
789,199.6699371
790,192.8583679
791,222.9257813
792,239.6064606
793,234.9189453
794,209.181778
795,194.8512726
796,180.0209045
797,171.1438599
798,145.7994995
799,136.2165375
800,149.4767914
801,130.5786133
802,117.9687195
803,113.4329758
804,115.1063538
805,125.7179871
806,123.6259842
807,175.0621796
808,524.8279419
809,541.1605225
810,188.7511597
811,115.7418289
812,114.9134903
813,100.9375839
814,74.52698517
815,66.31222534
816,71.78171539
817,92.467453
818,99.06525421
819,79.0406723
820,63.06298447
821,52.85295486
822,45.34316635
823,46.88312149
824,47.53346252
825,44.12516022
826,40.9056282
827,40.19800949
828,46.54032516
829,51.98124695
830,56.76938248
831,57.73989105
832,58.09831619
833,50.92262268
834,42.70707321
835,37.4443512
836,310.5353699
837,280.8400269
838,190.7131348
839,214.3989716
840,268.0326843
841,259.1365356
842,246.4514771
843,207.0922546
844,183.5132904
845,175.3528595
846,153.7522888
847,139.0723419
848,123.3821335
849,124.4128723
850,119.0832748
851,147.5918121
852,181.5517273
853,187.7046967
854,192.1479187
855,230.0387115
856,148.6741333
857,152.2898407
858,151.8325958
859,101.2713776
860,97.9345932
861,87.74156952
862,76.36828613
863,67.98738861
864,62.77388763
865,83.99793243
866,92.17906189
867,76.63074493
868,74.87252808
869,65.66444397
870,56.74988937
871,44.0211792
872,44.74502182
873,40.57208633
874,39.40604401
875,41.61025238
876,40.19784546
877,45.11523819
878,46.50448608
879,43.53139496
880,47.90697098
881,55.44347382
882,49.85329056
883,42.72352982
884,40.75270844
885,304.8704224
886,322.778717
887,322.1171875
888,302.9138794
889,245.5618744
890,354.1655884
891,281.2017212
892,202.3484955
893,183.3059845
894,172.9618378
895,168.6508636
896,165.6641693
897,134.2885742
898,116.5965805
899,117.8818436
900,131.1254272
901,236.9959259
902,311.4590149
903,244.2140656
904,176.2616119
905,233.5249939
906,209.009613
907,171.3002167
908,105.6561966
909,88.64945984
910,78.22418213
911,82.47813416
912,70.90319061
913,79.55096436
914,96.81239319
915,95.04228973
916,68.48832703
917,63.49330902
918,68.50600433
919,65.20235443
920,60.74871826
921,47.6589241
922,48.37339401
923,42.0317955
924,41.40788269
925,40.51875305
926,41.53003693
927,39.54972839
928,40.69998932
929,39.69570541
930,41.50152588
931,46.01668167
932,44.55463028
933,42.77363968
934,42.80558395
935,27.32253456
936,316.0059814
937,319.0617676
938,322.7636108
939,327.1115112
940,306.2232666
941,218.22995
942,307.1445923
943,260.0789795
944,289.220459
945,260.1357117
946,228.1322174
947,178.5537262
948,161.4109344
949,143.8071899
950,135.7929993
951,127.9618607
952,188.7696686
953,245.8162079
954,309.2417603
955,448.0072937
956,299.3227234
957,153.9354401
958,125.225708
959,134.2164154
960,133.5991974
961,99.34533691
962,90.62403107
963,77.88578033
964,82.94075775
965,92.39015198
966,105.1560974
967,92.05686188
968,89.06369019
969,70.65113831
970,66.23458099
971,65.10569763
972,66.42519379
973,62.46591187
974,51.82727432
975,50.94572449
976,48.82843018
977,51.06819916
978,42.74733734
979,41.1554718
980,42.68358612
981,41.42938995
982,40.40903854
983,40.92533493
984,40.63614655
985,42.83810806
986,41.97743607
987,39.44866562
988,38.5362854
989,372.6547241
990,533.3355103
991,622.9901123
992,992.4967651
993,757.5994263
994,482.6459045
995,326.0386963
996,353
997,470.2755127
998,386.7561646
999,320.5326538
1000,295.0447998
1001,392.3410339
1002,396.0369873
1003,337.7226563
1004,309.3225403
1005,367.4844666
1006,259.0997009
1007,206.2893219
1008,195.0150452
1009,173.5858154
1010,271.088501
1011,369.0351257
1012,409.4908752
1013,509.4919128
1014,344.8015442
1015,233.1978912
1016,139.9305267
1017,104.17453
1018,97.42241669
1019,92.87886047
1020,89.14356232
1021,99.53208923
1022,90.81510162
1023,93.7440033
1024,117.5804749
1025,117.3529663
1026,92.33957672
1027,84.35229492
1028,72.86173248
1029,69.08595276
1030,67.30102539
1031,60.98235321
1032,50.70178604
1033,49.22618103
1034,48.73256683
1035,44.94350815
1036,43.09051895
1037,51.19279099
1038,47.86275864
1039,39.72885895
1040,39.53692245
1041,40.31725693
1042,41.24102783
1043,41.14707184
1044,40.39772415
1045,39.3083725
1046,38.74661636
1047,37.71166229
1048,16.60090637
1049,25.73195457
1050,376.9225769
1051,678.8360596
1052,756.2961426
1053,749.8114624
1054,1003.38501
1055,1104.670654
1056,547.1311035
1057,435.7124023
1058,417.3716125
1059,348.7782898
1060,375.3781738
1061,485.4097595
1062,405.2236633
1063,333.6637573
1064,372.6481323
1065,352.3643799
1066,167.8998718
1067,179.9679108
1068,243.7935333
1069,366.4693909
1070,506.8562012
1071,399.8922729
1072,342.3479919
1073,479.4772949
1074,378.7782898
1075,319.0690002
1076,364.5314941
1077,280.3334045
1078,372.9540405
1079,373.3702087
1080,380.5293274
1081,409.8792114
1082,312.4461975
1083,261.915741
1084,137.3470612
1085,99.24645233
1086,101.0771103
1087,96.38950348
1088,90.35410309
1089,98.36074066
1090,101.0127792
1091,105.4691467
1092,161.7050934
1093,169.0003967
1094,103.6067581
1095,93.46095276
1096,76.21298218
1097,70.06368256
1098,64.7226944
1099,48.04035187
1100,46.33931732
1101,45.65977859
1102,46.8467865
1103,42.0206871
1104,36.68635559
1105,45.37357712
1106,42.68601608
1107,37.5430069
1108,37.97523499
1109,38.48490524
1110,39.79243851
1111,39.66280365
1112,38.02973938
1113,38.11505127
1114,37.64964294
1115,36.82688141
1116,26.48649216
1117,0
1118,1.458364964
1119,23.05359268
1120,33.72423553
1121,18.63339043
1122,245.7371826
1123,648.4103394
1124,751.3318481
1125,559.826355
1126,553.1889038
1127,728.9440918
1128,792.3944092
1129,528.9865723
1130,482.525238
1131,405.7802124
1132,462.2780457
1133,351.6442261
1134,368.5231628
1135,395.0465088
1136,347.9942017
1137,388.0608826
1138,390.6369934
1139,385.7793274
1140,342.0393372
1141,459.6160889
1142,447.2522888
1143,188.3386078
1144,282.180603
1145,279.6813965
1146,289.4836731
1147,302.3544617
1148,314.9387207
1149,303.0742493
1150,294.9977722
1151,335.8906555
1152,330.086792
1153,337.4084778
1154,383.4924011
1155,363.5962219
1156,405.3237
1157,338.2463989
1158,381.4384766
1159,345.2078857
1160,266.4590149
1161,241.7168884
1162,126.1986237
1163,100.5974045
1164,90.12077332
1165,93.35835266
1166,86.38989258
1167,103.3693314
1168,106.777771
1169,112.5781097
1170,222.9820557
1171,289.7444458
1172,133.0091705
1173,95.69749451
1174,81.63048553
1175,72.74806213
1176,55.61065292
1177,45.09807968
1178,38.92103195
1179,41.68136597
1180,41.89048004
1181,42.91551208
1182,39.28723145
1183,44.79936981
1184,37.38082123
1185,36.99826813
1186,37.75211334
1187,38.21221542
1188,37.32141876
1189,37.38933563
1190,37.21615219
1191,37.43239975
1192,36.13383484
1193,36.88755417
1194,13.52904034
1195,0
1196,0
1197,0
1198,0
1199,0
1200,142.4389954
1201,0
1202,554.206543
1203,793.9674683
1204,686.4567871
1205,710.2920532
1206,710.8358154
1207,703.6866455
1208,621.7610474
1209,559.72052
1210,495.5000305
1211,457.8447876
1212,473.5812683
1213,398.7185974
1214,359.7655029
1215,402.7200012
1216,354.3293457
1217,379.7019958
1218,406.371521
1219,413.0735474
1220,407.0152893
1221,418.7849731
1222,413.8921814
1223,390.7388611
1224,202.6895905
1225,276.2808228
1226,325.3397217
1227,335.4064331
1228,300.2622681
1229,287.0465698
1230,289.8712769
1231,278.8777771
1232,274.1160889
1233,255.335556
1234,239.2631989
1235,247.1532288
1236,307.1029358
1237,395.1431274
1238,517.4023438
1239,391.7697449
1240,317.4213867
1241,236.8428192
1242,246.3233185
1243,216.986496
1244,112.0677795
1245,96.90509796
1246,88.25453949
1247,87.51468658
1248,88.08654785
1249,105.0869522
1250,98.54003906
1251,137.1660767
1252,282.8694458
1253,335.7008057
1254,205.7559204
1255,97.86595917
1256,84.71974182
1257,72.60316467
1258,50.39566803
1259,44.02991486
1260,38.52395248
1261,37.93423843
1262,38.89027405
1263,38.19738388
1264,37.24669266
1265,45.6325798
1266,40.61470795
1267,37.13983154
1268,38.36848068
1269,38.30316544
1270,37.43822861
1271,38.42981339
1272,36.9167366
1273,35.99879837
1274,36.99343872
1275,37.78670883
1276,18.26752281
1277,0
1278,0
1279,0
1280,0
1281,0
1282,0
1283,114.9742508
1284,11.24153328
1285,0
1286,338.627655
1287,786.0066528
1288,844.7789917
1289,801.7111206
1290,847.9805298
1291,956.9577026
1292,790.8050537
1293,603.1429443
1294,537.1642456
1295,578.4116211
1296,514.6661987
1297,466.9845886
1298,520.1123657
1299,562.93573
1300,372.1061707
1301,390.272522
1302,415.4183044
1303,521.7910156
1304,504.7934875
1305,450.6056519
1306,415.9995117
1307,358.2458496
1308,152.813858
1309,162.5696564
1310,157.8414764
1311,160.618515
1312,156.4489899
1313,181.5064545
1314,258.331604
1315,395.7000427
1316,478.2818298
1317,327.7264404
1318,294.3225098
1319,324.2923584
1320,356.7190247
1321,427.5245667
1322,389.6255493
1323,245.3501129
1324,263.7941589
1325,284.1748352
1326,444.8699036
1327,584.6040649
1328,601.9545288
1329,370.2709961
1330,224.3137665
1331,240.0886688
1332,192.4680634
1333,135.3731537
1334,112.0703583
1335,89.02986145
1336,75.16551208
1337,83.0356369
1338,98.21085358
1339,77.00021362
1340,86.25483704
1341,135.8624725
1342,189.1198578
1343,148.5345917
1344,105.6532059
1345,86.39332581
1346,72.43848419
1347,52.13552856
1348,46.08467865
1349,43.3164978
1350,41.83863831
1351,40.3065567
1352,39.34863663
1353,43.73472977
1354,46.23472595
1355,41.38437653
1356,37.9010849
1357,37.24592209
1358,37.89338303
1359,36.31556702
1360,37.20546341
1361,35.29434967
1362,35.49798965
1363,35.38980103
1364,36.88740158
1365,26.373106
1366,0.369015515
1367,0
1368,0
1369,0
1370,0
1371,0
1372,12.13036537
1373,133.2041321
1374,157.5937805
1375,136.969162
1376,130.2330017
1377,133.472168
1378,140.0823669
1379,92.63069153
1380,98.20228577
1381,94.66090393
1382,70.82165527
1383,32.44300842
1384,0
1385,0
1386,201.56604
1387,780.5526733
1388,745.7158813
1389,786.3534546
1390,980.4415283
1391,1281.971436
1392,852.2940063
1393,556.3238525
1394,555.9859619
1395,771.9238892
1396,658.1468506
1397,637.6636353
1398,769.1304932
1399,713.9997559
1400,403.479187
1401,394.5922852
1402,454.6146545
1403,620.2738037
1404,661.7297974
1405,499.6839905
1406,419.0307312
1407,366.0237427
1408,196.6330414
1409,205.5840454
1410,190.4452515
1411,184.2220764
1412,181.2396698
1413,165.2287903
1414,190.279541
1415,202.5047455
1416,289.4671021
1417,360.8543396
1418,355.6760864
1419,325.7844543
1420,410.04953
1421,512.5291138
1422,454.7228088
1423,403.8002319
1424,302.1584167
1425,367.3688049
1426,372.7845764
1427,435.9901123
1428,664.2506104
1429,744.1372681
1430,427.0740967
1431,252.9946136
1432,236.1869965
1433,158.801651
1434,130.6447601
1435,115.6459503
1436,118.0484543
1437,84.30461884
1438,107.7045364
1439,97.84322357
1440,81.29675293
1441,70.30265808
1442,61.45101166
1443,71.25566864
1444,76.70228577
1445,106.1896973
1446,90.32634735
1447,67.49169159
1448,54.86615372
1449,47.54833221
1450,51.73651505
1451,58.51742935
1452,50.49897766
1453,37.96302795
1454,44.18031311
1455,45.88444901
1456,37.9923172
1457,36.60808182
1458,37.9707489
1459,35.89387512
1460,34.45582199
1461,34.53842163
1462,35.69106674
1463,36.84571457
1464,35.46359253
1465,36.25004959
1466,36.94987106
1467,12.9379406
1468,0
1469,0
1470,0
1471,0
1472,0
1473,1.435176253
1474,11.38542557
1475,22.61653137
1476,25.34693336
1477,34.49786377
1478,20.14716148
1479,16.05058861
1480,13.83213806
1481,12.50572491
1482,20.92978287
1483,0
1484,0
1485,0
1486,0
1487,0
1488,0
1489,0
1490,307.535675
1491,825.6029663
1492,811.1289063
1493,736.7265015
1494,932.0528564
1495,1012.485657
1496,846.1411743
1497,754.3528442
1498,630.9450073
1499,451.9809875
1500,313.6133423
1501,298.2326965
1502,581.0997314
1503,470.7497864
1504,365.0983887
1505,408.3592834
1506,410.89151
1507,477.6638794
1508,515.324585
1509,415.0577393
1510,395.4874573
1511,369.73172
1512,152.3250427
1513,203.1299438
1514,204.8121796
1515,205.0280457
1516,196.4528198
1517,198.741684
1518,191.9842072
1519,178.451416
1520,249.9917755
1521,266.7157288
1522,253.8656158
1523,379.2046509
1524,457.0324402
1525,391.3931885
1526,312.4356995
1527,363.0869141
1528,326.8192139
1529,339.3272705
1530,337.6256714
1531,410.6120605
1532,476.8474731
1533,370.5636902
1534,395.092865
1535,537.2412109
1536,398.8617859
1537,271.8667908
1538,254.1399689
1539,273.884491
1540,199.521698
1541,114.8867035
1542,101.638916
1543,82.74897003
1544,90.29743958
1545,76.31005859
1546,70.67008972
1547,67.4114151
1548,59.32139969
1549,64.81827545
1550,76.96004486
1551,117.700325
1552,84.02359009
1553,69.49736786
1554,59.97974777
1555,47.1084671
1556,49.93116379
1557,52.63866425
1558,54.41440201
1559,45.40444183
1560,43.93517685
1561,43.35357285
1562,37.64031601
1563,36.68909073
1564,36.75918198
1565,35.18196869
1566,34.21765518
1567,33.96912766
1568,35.54406357
1569,36.56177139
1570,36.15955734
1571,35.77541733
1572,36.14325714
1573,10.58307552
1574,0
1575,0
1576,0
1577,0
1578,0
1579,0
1580,0
1581,0
1582,0
1583,0
1584,7.933335304
1585,84.81973267
1586,38.18994904
1587,19.1626606
1588,21.36467743
1589,32.58937454
1590,6.157992363
1591,0
1592,0
1593,0
1594,0
1595,0
1596,0
1597,0
1598,0
1599,0
1600,0
1601,0
1602,0
1603,443.5244446
1604,709.4937744
1605,746.6220093
1606,768.5708618
1607,761.6611328
1608,641.1663818
1609,649.7404785
1610,704.3022461
1611,168.0064392
1612,16.6378479
1613,95.89154053
1614,303.2553101
1615,559.4951172
1616,370.041687
1617,419.9116821
1618,421.6208496
1619,411.3312378
1620,442.3887939
1621,439.8617249
1622,412.921814
1623,383.2327881
1624,350.6335144
1625,208.1445618
1626,251.5526733
1627,258.2880554
1628,236.6592255
1629,202.042038
1630,206.7209473
1631,188.601532
1632,209.8992157
1633,264.1985168
1634,216.119751
1635,222.4411316
1636,244.4891052
1637,481.536377
1638,411.8743896
1639,395.5751648
1640,347.0565796
1641,341.8307495
1642,317.9506531
1643,418.8662415
1644,403.8924255
1645,329.3568115
1646,460.4472656
1647,409.2142029
1648,282.1793823
1649,327.0270081
1650,324.539856
1651,304.7616577
1652,275.5298157
1653,253.351944
1654,194.6416473
1655,111.3468781
1656,91.70051575
1657,77.56218719
1658,74.33973694
1659,65.46490479
1660,67.25628662
1661,63.48378372
1662,65.53556824
1663,70.3177948
1664,95.43596649
1665,184.5693207
1666,106.4296646
1667,75.22303772
1668,63.46522141
1669,49.03669739
1670,44.97784424
1671,49.54758453
1672,50.06877899
1673,49.85139847
1674,38.61912155
1675,36.1962471
1676,40.02976608
1677,37.58649445
1678,37.04711151
1679,36.22179031
1680,35.08307266
1681,34.51546478
1682,35.69266129
1683,36.01536942
1684,35.43387604
1685,35.28323746
1686,21.43669319
1687,0
1688,0
1689,0
1690,0
1691,0
1692,0
1693,0
1694,0
1695,0
1696,0
1697,0
1698,0
1699,0.71797365
1700,25.78422546
1701,87.21798706
1702,65.08318329
1703,33.63035965
1704,18.35310364
